Optimisation Analysis 
============================ 

Objective: 		MaxExpectedUtility
Objective: 		MinCost
SolutionSpace: 			1024
Evaluated: 			1024
Shortlisted: 			31
Runtime(s): 			4

ID 	Order Reassignment	Forced Order Completion	Order Persistence Strategy	Order Segmentation	Hung Order Recovery	Failed Order Notification	Order Tracking	Available User Information	Order Chunking	Order Bundling	ExpectedUtility	Cost	Optimal
741	Allow Order Reassignment	Current: not possible to force order completion	Store as soon as received	Orders are segmented	Current: no order retry	User notified of failed order	Current: order level	Link to user information	Order Chunking	No Order Bundling	-64.70472931187614	4283.62639977201	No
742	Allow Order Reassignment	Current: not possible to force order completion	Store as soon as received	Orders are segmented	Current: no order retry	User notified of failed order	Current: order level	Link to user information	Order Chunking	Order Bundling	-75.23963922178606	4283.62639977201	No
743	Allow Order Reassignment	Current: not possible to force order completion	Store as soon as received	Orders are segmented	Current: no order retry	User notified of failed order	Granule-level order tracking	Current: no link to user info	Current: no oder chunking	No Order Bundling	-65.81584042298743	5254.0918330982995	No
744	Allow Order Reassignment	Current: not possible to force order completion	Store as soon as received	Orders are segmented	Current: no order retry	User notified of failed order	Granule-level order tracking	Current: no link to user info	Current: no oder chunking	Order Bundling	-76.35075033289779	5254.0918330982995	No
745	Allow Order Reassignment	Current: not possible to force order completion	Store as soon as received	Orders are segmented	Current: no order retry	User notified of failed order	Granule-level order tracking	Current: no link to user info	Order Chunking	No Order Bundling	-64.31584042298748	5254.0918330982995	No
746	Allow Order Reassignment	Current: not possible to force order completion	Store as soon as received	Orders are segmented	Current: no order retry	User notified of failed order	Granule-level order tracking	Current: no link to user info	Order Chunking	Order Bundling	-74.85075033289773	5254.0918330982995	No
747	Allow Order Reassignment	Current: not possible to force order completion	Store as soon as received	Orders are segmented	Current: no order retry	User notified of failed order	Granule-level order tracking	Link to user information	Current: no oder chunking	No Order Bundling	-65.80472931187609	5463.585524588609	No
748	Allow Order Reassignment	Current: not possible to force order completion	Store as soon as received	Orders are segmented	Current: no order retry	User notified of failed order	Granule-level order tracking	Link to user information	Current: no oder chunking	Order Bundling	-76.33963922178611	5463.585524588609	No
749	Allow Order Reassignment	Current: not possible to force order completion	Store as soon as received	Orders are segmented	Current: no order retry	User notified of failed order	Granule-level order tracking	Link to user information	Order Chunking	No Order Bundling	-64.30472931187613	5463.585524588609	No
750	Allow Order Reassignment	Current: not possible to force order completion	Store as soon as received	Orders are segmented	Current: no order retry	User notified of failed order	Granule-level order tracking	Link to user information	Order Chunking	Order Bundling	-74.83963922178611	5463.585524588609	No
751	Allow Order Reassignment	Current: not possible to force order completion	Store as soon as received	Orders are segmented	Allow Order Retry	Current: no notification	Current: order level	Current: no link to user info	Current: no oder chunking	No Order Bundling	-66.93806264520985	3974.1742671534566	No
752	Allow Order Reassignment	Current: not possible to force order completion	Store as soon as received	Orders are segmented	Allow Order Retry	Current: no notification	Current: order level	Current: no link to user info	Current: no oder chunking	Order Bundling	-77.47297255511924	3974.1742671534566	No
753	Allow Order Reassignment	Current: not possible to force order completion	Store as soon as received	Orders are segmented	Allow Order Retry	Current: no notification	Current: order level	Current: no link to user info	Order Chunking	Order Bundling	-75.97297255511933	3974.1742671534566	No
754	Allow Order Reassignment	Current: not possible to force order completion	Store as soon as received	Orders are segmented	Allow Order Retry	Current: no notification	Current: order level	Link to user information	Current: no oder chunking	No Order Bundling	-66.38250708965387	4183.66795864375	No
755	Allow Order Reassignment	Current: not possible to force order completion	Store as soon as received	Orders are segmented	Allow Order Retry	Current: no notification	Current: order level	Link to user information	Current: no oder chunking	Order Bundling	-76.91741699956394	4183.66795864375	No
756	Allow Order Reassignment	Current: not possible to force order completion	Store as soon as received	Orders are segmented	Allow Order Retry	Current: no notification	Current: order level	Link to user information	Order Chunking	No Order Bundling	-64.8825070896539	4183.66795864375	No
757	Allow Order Reassignment	Current: not possible to force order completion	Store as soon as received	Orders are segmented	Allow Order Retry	Current: no notification	Current: order level	Link to user information	Order Chunking	Order Bundling	-75.41741699956397	4183.66795864375	No
758	Allow Order Reassignment	Current: not possible to force order completion	Store as soon as received	Orders are segmented	Allow Order Retry	Current: no notification	Granule-level order tracking	Current: no link to user info	Current: no oder chunking	No Order Bundling	-64.43806264520981	5154.133391970026	No
759	Allow Order Reassignment	Current: not possible to force order completion	Store as soon as received	Orders are segmented	Allow Order Retry	Current: no notification	Granule-level order tracking	Current: no link to user info	Current: no oder chunking	Order Bundling	-74.97297255511928	5154.133391970026	No
760	Allow Order Reassignment	Current: not possible to force order completion	Store as soon as received	Orders are segmented	Allow Order Retry	Current: no notification	Granule-level order tracking	Current: no link to user info	Order Chunking	No Order Bundling	-62.93806264520973	5154.133391970026	No
761	Allow Order Reassignment	Current: not possible to force order completion	Store as soon as received	Orders are segmented	Allow Order Retry	Current: no notification	Granule-level order tracking	Current: no link to user info	Order Chunking	Order Bundling	-73.47297255511934	5154.133391970026	No
762	Allow Order Reassignment	Current: not possible to force order completion	Store as soon as received	Orders are segmented	Allow Order Retry	Current: no notification	Granule-level order tracking	Link to user information	Current: no oder chunking	No Order Bundling	-64.38250708965394	5363.627083460353	No
763	Allow Order Reassignment	Current: not possible to force order completion	Store as soon as received	Orders are segmented	Allow Order Retry	Current: no notification	Granule-level order tracking	Link to user information	Current: no oder chunking	Order Bundling	-74.91741699956395	5363.627083460353	No
764	Allow Order Reassignment	Current: not possible to force order completion	Store as soon as received	Orders are segmented	Allow Order Retry	Current: no notification	Granule-level order tracking	Link to user information	Order Chunking	No Order Bundling	-62.88250708965391	5363.627083460353	No
765	Allow Order Reassignment	Current: not possible to force order completion	Store as soon as received	Orders are segmented	Allow Order Retry	Current: no notification	Granule-level order tracking	Link to user information	Order Chunking	Order Bundling	-73.41741699956397	5363.627083460353	No
766	Allow Order Reassignment	Current: not possible to force order completion	Store as soon as received	Orders are segmented	Allow Order Retry	User notified of failed order	Current: order level	Current: no link to user info	Current: no oder chunking	No Order Bundling	-64.71584042298716	4274.077668103542	No
767	Allow Order Reassignment	Current: not possible to force order completion	Store as soon as received	Orders are segmented	Allow Order Retry	User notified of failed order	Current: order level	Current: no link to user info	Current: no oder chunking	Order Bundling	-75.25075033289755	4274.077668103542	No
768	Allow Order Reassignment	Current: not possible to force order completion	Store as soon as received	Orders are segmented	Allow Order Retry	User notified of failed order	Current: order level	Current: no link to user info	Order Chunking	Order Bundling	-73.75075033289767	4274.077668103542	No
769	Allow Order Reassignment	Current: not possible to force order completion	Store as soon as received	Orders are segmented	Allow Order Retry	User notified of failed order	Current: order level	Link to user information	Current: no oder chunking	No Order Bundling	-64.60472931187641	4483.571359593831	No
770	Allow Order Reassignment	Current: not possible to force order completion	Store as soon as received	Orders are segmented	Allow Order Retry	User notified of failed order	Current: order level	Link to user information	Current: no oder chunking	Order Bundling	-75.1396392217864	4483.571359593831	No
771	Allow Order Reassignment	Current: not possible to force order completion	Store as soon as received	Orders are segmented	Allow Order Retry	User notified of failed order	Current: order level	Link to user information	Order Chunking	No Order Bundling	-63.10472931187643	4483.571359593831	No
772	Allow Order Reassignment	Current: not possible to force order completion	Store as soon as received	Orders are segmented	Allow Order Retry	User notified of failed order	Current: order level	Link to user information	Order Chunking	Order Bundling	-73.63963922178637	4483.571359593831	No
773	Allow Order Reassignment	Current: not possible to force order completion	Store as soon as received	Orders are segmented	Allow Order Retry	User notified of failed order	Granule-level order tracking	Current: no link to user info	Current: no oder chunking	No Order Bundling	-64.21584042298718	5454.036792920121	No
774	Allow Order Reassignment	Current: not possible to force order completion	Store as soon as received	Orders are segmented	Allow Order Retry	User notified of failed order	Granule-level order tracking	Current: no link to user info	Current: no oder chunking	Order Bundling	-74.75075033289761	5454.036792920121	No
775	Allow Order Reassignment	Current: not possible to force order completion	Store as soon as received	Orders are segmented	Allow Order Retry	User notified of failed order	Granule-level order tracking	Current: no link to user info	Order Chunking	No Order Bundling	-62.71584042298719	5454.036792920121	No
776	Allow Order Reassignment	Current: not possible to force order completion	Store as soon as received	Orders are segmented	Allow Order Retry	User notified of failed order	Granule-level order tracking	Current: no link to user info	Order Chunking	Order Bundling	-73.25075033289765	5454.036792920121	No
777	Allow Order Reassignment	Current: not possible to force order completion	Store as soon as received	Orders are segmented	Allow Order Retry	User notified of failed order	Granule-level order tracking	Link to user information	Current: no oder chunking	No Order Bundling	-64.20472931187618	5663.530484410447	No
778	Allow Order Reassignment	Current: not possible to force order completion	Store as soon as received	Orders are segmented	Allow Order Retry	User notified of failed order	Granule-level order tracking	Link to user information	Current: no oder chunking	Order Bundling	-74.73963922178608	5663.530484410447	No
779	Allow Order Reassignment	Current: not possible to force order completion	Store as soon as received	Orders are segmented	Allow Order Retry	User notified of failed order	Granule-level order tracking	Link to user information	Order Chunking	No Order Bundling	-62.704729311876136	5663.530484410447	No
780	Allow Order Reassignment	Current: not possible to force order completion	Store as soon as received	Orders are segmented	Allow Order Retry	User notified of failed order	Granule-level order tracking	Link to user information	Order Chunking	Order Bundling	-73.23963922178612	5663.530484410447	No
781	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Current: no order retry	Current: no notification	Current: order level	Current: no link to user info	Current: no oder chunking	No Order Bundling	-79.78806264520962	599.9055668011903	No
782	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Current: no order retry	Current: no notification	Current: order level	Current: no link to user info	Current: no oder chunking	Order Bundling	-90.32297255511969	599.9055668011903	No
783	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Current: no order retry	Current: no notification	Current: order level	Current: no link to user info	Order Chunking	No Order Bundling	-78.28806264520968	599.9055668011903	No
784	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Current: no order retry	Current: no notification	Current: order level	Current: no link to user info	Order Chunking	Order Bundling	-88.82297255511965	599.9055668011903	No
785	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Current: no order retry	Current: no notification	Current: order level	Link to user information	Current: no oder chunking	No Order Bundling	-79.23250708965384	809.3992582914943	No
786	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Current: no order retry	Current: no notification	Current: order level	Link to user information	Current: no oder chunking	Order Bundling	-89.767416999564	809.3992582914943	No
787	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Current: no order retry	Current: no notification	Current: order level	Link to user information	Order Chunking	No Order Bundling	-77.73250708965381	809.3992582914943	No
788	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Current: no order retry	Current: no notification	Current: order level	Link to user information	Order Chunking	Order Bundling	-88.26741699956398	809.3992582914943	No
789	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Current: no order retry	Current: no notification	Granule-level order tracking	Current: no link to user info	Current: no oder chunking	No Order Bundling	-77.25806264520953	1779.8646916177806	No
790	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Current: no order retry	Current: no notification	Granule-level order tracking	Current: no link to user info	Current: no oder chunking	Order Bundling	-87.79297255511956	1779.8646916177806	No
791	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Current: no order retry	Current: no notification	Granule-level order tracking	Current: no link to user info	Order Chunking	No Order Bundling	-75.75806264520956	1779.8646916177806	No
792	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Current: no order retry	Current: no notification	Granule-level order tracking	Current: no link to user info	Order Chunking	Order Bundling	-86.2929725551197	1779.8646916177806	No
793	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Current: no order retry	Current: no notification	Granule-level order tracking	Link to user information	Current: no oder chunking	No Order Bundling	-77.20250708965456	1989.3583831080884	No
794	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Current: no order retry	Current: no notification	Granule-level order tracking	Link to user information	Current: no oder chunking	Order Bundling	-87.73741699956408	1989.3583831080884	No
795	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Current: no order retry	Current: no notification	Granule-level order tracking	Link to user information	Order Chunking	No Order Bundling	-75.70250708965447	1989.3583831080884	No
796	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Current: no order retry	Current: no notification	Granule-level order tracking	Link to user information	Order Chunking	Order Bundling	-86.237416999564	1989.3583831080884	No
797	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Current: no order retry	User notified of failed order	Current: order level	Current: no link to user info	Current: no oder chunking	No Order Bundling	-77.55584042298707	899.8089677512852	No
798	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Current: no order retry	User notified of failed order	Current: order level	Current: no link to user info	Current: no oder chunking	Order Bundling	-88.09075033289692	899.8089677512852	No
799	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Current: no order retry	User notified of failed order	Current: order level	Current: no link to user info	Order Chunking	No Order Bundling	-76.05584042298706	899.8089677512852	No
800	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Current: no order retry	User notified of failed order	Current: order level	Current: no link to user info	Order Chunking	Order Bundling	-86.59075033289702	899.8089677512852	No
801	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Current: no order retry	User notified of failed order	Current: order level	Link to user information	Current: no oder chunking	No Order Bundling	-77.44472931187636	1109.3026592415908	No
802	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Current: no order retry	User notified of failed order	Current: order level	Link to user information	Current: no oder chunking	Order Bundling	-87.97963922178606	1109.3026592415908	No
803	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Current: no order retry	User notified of failed order	Current: order level	Link to user information	Order Chunking	No Order Bundling	-75.94472931187634	1109.3026592415908	No
804	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Current: no order retry	User notified of failed order	Current: order level	Link to user information	Order Chunking	Order Bundling	-86.47963922178612	1109.3026592415908	No
805	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Current: no order retry	User notified of failed order	Granule-level order tracking	Current: no link to user info	Current: no oder chunking	No Order Bundling	-77.03184042298737	2079.768092567887	No
806	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Current: no order retry	User notified of failed order	Granule-level order tracking	Current: no link to user info	Current: no oder chunking	Order Bundling	-87.56675033289751	2079.768092567887	No
807	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Current: no order retry	User notified of failed order	Granule-level order tracking	Current: no link to user info	Order Chunking	No Order Bundling	-75.53184042298737	2079.768092567887	No
808	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Current: no order retry	User notified of failed order	Granule-level order tracking	Current: no link to user info	Order Chunking	Order Bundling	-86.0667503328975	2079.768092567887	No
809	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Current: no order retry	User notified of failed order	Granule-level order tracking	Link to user information	Current: no oder chunking	No Order Bundling	-77.02072931187635	2289.261784058189	No
810	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Current: no order retry	User notified of failed order	Granule-level order tracking	Link to user information	Current: no oder chunking	Order Bundling	-87.555639221786	2289.261784058189	No
811	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Current: no order retry	User notified of failed order	Granule-level order tracking	Link to user information	Order Chunking	No Order Bundling	-75.52072931187637	2289.261784058189	No
812	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Current: no order retry	User notified of failed order	Granule-level order tracking	Link to user information	Order Chunking	Order Bundling	-86.05563922178611	2289.261784058189	No
813	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Allow Order Retry	Current: no notification	Current: order level	Current: no link to user info	Current: no oder chunking	No Order Bundling	-75.78806264520964	799.8505266230384	No
814	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Allow Order Retry	Current: no notification	Current: order level	Current: no link to user info	Current: no oder chunking	Order Bundling	-86.32297255511956	799.8505266230384	No
815	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Allow Order Retry	Current: no notification	Current: order level	Current: no link to user info	Order Chunking	No Order Bundling	-74.28806264520962	799.8505266230384	No
816	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Allow Order Retry	Current: no notification	Current: order level	Current: no link to user info	Order Chunking	Order Bundling	-84.82297255511953	799.8505266230384	No
817	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Allow Order Retry	Current: no notification	Current: order level	Link to user information	Current: no oder chunking	No Order Bundling	-75.23250708965385	1009.3442181133404	No
818	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Allow Order Retry	Current: no notification	Current: order level	Link to user information	Current: no oder chunking	Order Bundling	-85.76741699956386	1009.3442181133404	No
819	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Allow Order Retry	Current: no notification	Current: order level	Link to user information	Order Chunking	No Order Bundling	-73.73250708965396	1009.3442181133404	No
820	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Allow Order Retry	Current: no notification	Current: order level	Link to user information	Order Chunking	Order Bundling	-84.26741699956382	1009.3442181133404	No
821	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Allow Order Retry	Current: no notification	Granule-level order tracking	Current: no link to user info	Current: no oder chunking	No Order Bundling	-73.2580626452095	1979.8096514396361	No
822	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Allow Order Retry	Current: no notification	Granule-level order tracking	Current: no link to user info	Current: no oder chunking	Order Bundling	-83.79297255511973	1979.8096514396361	No
823	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Allow Order Retry	Current: no notification	Granule-level order tracking	Current: no link to user info	Order Chunking	No Order Bundling	-71.75806264520949	1979.8096514396361	No
824	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Allow Order Retry	Current: no notification	Granule-level order tracking	Current: no link to user info	Order Chunking	Order Bundling	-82.29297255511976	1979.8096514396361	No
825	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Allow Order Retry	Current: no notification	Granule-level order tracking	Link to user information	Current: no oder chunking	No Order Bundling	-73.20250708965455	2189.303342929933	No
826	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Allow Order Retry	Current: no notification	Granule-level order tracking	Link to user information	Current: no oder chunking	Order Bundling	-83.73741699956398	2189.303342929933	No
827	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Allow Order Retry	Current: no notification	Granule-level order tracking	Link to user information	Order Chunking	No Order Bundling	-71.70250708965443	2189.303342929933	No
828	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Allow Order Retry	Current: no notification	Granule-level order tracking	Link to user information	Order Chunking	Order Bundling	-82.23741699956392	2189.303342929933	No
829	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Allow Order Retry	User notified of failed order	Current: order level	Current: no link to user info	Current: no oder chunking	No Order Bundling	-73.55584042298702	1099.753927573136	No
830	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Allow Order Retry	User notified of failed order	Current: order level	Current: no link to user info	Current: no oder chunking	Order Bundling	-84.09075033289706	1099.753927573136	No
831	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Allow Order Retry	User notified of failed order	Current: order level	Current: no link to user info	Order Chunking	No Order Bundling	-72.05584042298709	1099.753927573136	No
832	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Allow Order Retry	User notified of failed order	Current: order level	Current: no link to user info	Order Chunking	Order Bundling	-82.5907503328971	1099.753927573136	No
833	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Allow Order Retry	User notified of failed order	Current: order level	Link to user information	Current: no oder chunking	No Order Bundling	-73.44472931187627	1309.2476190634322	No
834	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Allow Order Retry	User notified of failed order	Current: order level	Link to user information	Current: no oder chunking	Order Bundling	-83.97963922178617	1309.2476190634322	No
835	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Allow Order Retry	User notified of failed order	Current: order level	Link to user information	Order Chunking	No Order Bundling	-71.9447293118763	1309.2476190634322	No
836	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Allow Order Retry	User notified of failed order	Current: order level	Link to user information	Order Chunking	Order Bundling	-82.47963922178614	1309.2476190634322	No
837	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Allow Order Retry	User notified of failed order	Granule-level order tracking	Current: no link to user info	Current: no oder chunking	No Order Bundling	-73.03184042298741	2279.713052389718	No
838	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Allow Order Retry	User notified of failed order	Granule-level order tracking	Current: no link to user info	Current: no oder chunking	Order Bundling	-83.5667503328975	2279.713052389718	No
839	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Allow Order Retry	User notified of failed order	Granule-level order tracking	Current: no link to user info	Order Chunking	No Order Bundling	-71.53184042298749	2279.713052389718	No
840	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Allow Order Retry	User notified of failed order	Granule-level order tracking	Current: no link to user info	Order Chunking	Order Bundling	-82.06675033289747	2279.713052389718	No
841	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Allow Order Retry	User notified of failed order	Granule-level order tracking	Link to user information	Current: no oder chunking	No Order Bundling	-73.02072931187624	2489.206743880035	No
842	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Allow Order Retry	User notified of failed order	Granule-level order tracking	Link to user information	Current: no oder chunking	Order Bundling	-83.5556392217861	2489.206743880035	No
843	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Allow Order Retry	User notified of failed order	Granule-level order tracking	Link to user information	Order Chunking	No Order Bundling	-71.52072931187632	2489.206743880035	No
844	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Current: no order segmentation	Allow Order Retry	User notified of failed order	Granule-level order tracking	Link to user information	Order Chunking	Order Bundling	-82.05563922178611	2489.206743880035	No
845	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Orders are segmented	Current: no order retry	Current: no notification	Current: order level	Current: no link to user info	Current: no oder chunking	No Order Bundling	-73.78806264520959	799.8817324649076	No
846	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Orders are segmented	Current: no order retry	Current: no notification	Current: order level	Current: no link to user info	Current: no oder chunking	Order Bundling	-84.32297255511962	799.8817324649076	No
847	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Orders are segmented	Current: no order retry	Current: no notification	Current: order level	Current: no link to user info	Order Chunking	No Order Bundling	-72.28806264520959	799.8817324649076	No
848	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Orders are segmented	Current: no order retry	Current: no notification	Current: order level	Current: no link to user info	Order Chunking	Order Bundling	-82.82297255511962	799.8817324649076	No
849	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Orders are segmented	Current: no order retry	Current: no notification	Current: order level	Link to user information	Current: no oder chunking	No Order Bundling	-73.23250708965391	1009.3754239552211	No
850	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Orders are segmented	Current: no order retry	Current: no notification	Current: order level	Link to user information	Current: no oder chunking	Order Bundling	-83.76741699956382	1009.3754239552211	No
851	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Orders are segmented	Current: no order retry	Current: no notification	Current: order level	Link to user information	Order Chunking	No Order Bundling	-71.73250708965391	1009.3754239552211	No
852	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Orders are segmented	Current: no order retry	Current: no notification	Current: order level	Link to user information	Order Chunking	Order Bundling	-82.26741699956382	1009.3754239552211	No
853	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Orders are segmented	Current: no order retry	Current: no notification	Granule-level order tracking	Current: no link to user info	Current: no oder chunking	No Order Bundling	-71.25806264520948	1979.840857281515	No
854	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Orders are segmented	Current: no order retry	Current: no notification	Granule-level order tracking	Current: no link to user info	Current: no oder chunking	Order Bundling	-81.79297255511976	1979.840857281515	No
855	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Orders are segmented	Current: no order retry	Current: no notification	Granule-level order tracking	Current: no link to user info	Order Chunking	No Order Bundling	-69.75806264520956	1979.840857281515	No
856	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Orders are segmented	Current: no order retry	Current: no notification	Granule-level order tracking	Current: no link to user info	Order Chunking	Order Bundling	-80.29297255511977	1979.840857281515	No
857	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Orders are segmented	Current: no order retry	Current: no notification	Granule-level order tracking	Link to user information	Current: no oder chunking	No Order Bundling	-71.20250708965446	2189.33454877181	No
858	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Orders are segmented	Current: no order retry	Current: no notification	Granule-level order tracking	Link to user information	Current: no oder chunking	Order Bundling	-81.73741699956393	2189.33454877181	No
859	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Orders are segmented	Current: no order retry	Current: no notification	Granule-level order tracking	Link to user information	Order Chunking	No Order Bundling	-69.70250708965443	2189.33454877181	No
860	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Orders are segmented	Current: no order retry	Current: no notification	Granule-level order tracking	Link to user information	Order Chunking	Order Bundling	-80.23741699956378	2189.33454877181	No
861	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Orders are segmented	Current: no order retry	User notified of failed order	Current: order level	Current: no link to user info	Current: no oder chunking	No Order Bundling	-71.55584042298712	1099.785133415006	No
862	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Orders are segmented	Current: no order retry	User notified of failed order	Current: order level	Current: no link to user info	Current: no oder chunking	Order Bundling	-82.0907503328971	1099.785133415006	No
863	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Orders are segmented	Current: no order retry	User notified of failed order	Current: order level	Current: no link to user info	Order Chunking	No Order Bundling	-70.05584042298717	1099.785133415006	No
864	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Orders are segmented	Current: no order retry	User notified of failed order	Current: order level	Current: no link to user info	Order Chunking	Order Bundling	-80.59075033289707	1099.785133415006	No
865	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Orders are segmented	Current: no order retry	User notified of failed order	Current: order level	Link to user information	Current: no oder chunking	No Order Bundling	-71.44472931187637	1309.2788249053133	No
866	Allow Order Reassignment	Allow Forced Order Completion	Current: store when processed	Orders are segmented	Current: no order retry	User notified of failed order	Current: order level	Link to user information	Current: no oder chunking	Order Bundling	-81.97963922178614	1309.2788249053133	No
